,,,,,,,,
,,,,,,,,
CLICLO,Ponto,BAIRRO,OCORRÊNCIAS,Total,% ,,,
2 BI,TOTENS,BUTANTA,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ITINERARIO - DANIFICADO PARCIALMENTE,4,"0,10%",,,
2 BI,TOTENS,BUTANTA,ITINERARIO - AUSENTE,1,"0,02%",,,
2 BI,TOTENS,BUTANTA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,BUTANTA,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,BUTANTA,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,BUTANTA,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,BUTANTA,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,TOTEM - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,TOTEM - COM COLAGEM,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,PISO - SUJO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,PISO - PODOTATIL AUSENTE,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,PISO - ENTORNO INADEQUADO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ITINERARIO - PICTOGRAMA DANIFICADO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ITINERARIO - DANIFICADO PARCIALMENTE,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ITINERARIO - AUSENTE,3,"0,07%",,,
2 BI,TOTENS,CACHOEIRINHA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,CACHOEIRINHA,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JAGUARA,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,JAGUARA,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,JAGUARA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,JAGUARA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,TOTEM - PICHAÇÃO,4,"0,10%",,,
2 BI,TOTENS,JAGUARA,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,TOTEM - INCLINADO/BASE DANIFICADA,1,"0,02%",,,
2 BI,TOTENS,JAGUARA,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,JAGUARA,TOTEM - COM COLAGEM,2,"0,05%",,,
2 BI,TOTENS,JAGUARA,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,PISO - SUJO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,PISO - PODOTATIL DANIFICADO,2,"0,05%",,,
2 BI,TOTENS,JAGUARA,PISO - PODOTATIL AUSENTE,3,"0,07%",,,
2 BI,TOTENS,JAGUARA,PISO - ENTORNO INADEQUADO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ITINERARIO - PICTOGRAMA DANIFICADO,1,"0,02%",,,
2 BI,TOTENS,JAGUARA,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ITINERARIO - DANIFICADO PARCIALMENTE,1,"0,02%",,,
2 BI,TOTENS,JAGUARA,ITINERARIO - AUSENTE,3,"0,07%",,,
2 BI,TOTENS,JAGUARA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JAGUARA,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,JAGUARA,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,JAGUARA,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,JAGUARA,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JAGUARE,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,JAGUARE,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,JAGUARE,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,JAGUARE,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,TOTEM - PICHAÇÃO,2,"0,05%",,,
2 BI,TOTENS,JAGUARE,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,TOTEM - INCLINADO/BASE DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JAGUARE,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,JAGUARE,TOTEM - COM COLAGEM,6,"0,15%",,,
2 BI,TOTENS,JAGUARE,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,PISO - SUJO,1,"0,02%",,,
2 BI,TOTENS,JAGUARE,PISO - PODOTATIL DANIFICADO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,PISO - PODOTATIL AUSENTE,1,"0,02%",,,
2 BI,TOTENS,JAGUARE,PISO - ENTORNO INADEQUADO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ITINERARIO - PICTOGRAMA DANIFICADO,1,"0,02%",,,
2 BI,TOTENS,JAGUARE,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ITINERARIO - DANIFICADO PARCIALMENTE,3,"0,07%",,,
2 BI,TOTENS,JAGUARE,ITINERARIO - AUSENTE,7,"0,17%",,,
2 BI,TOTENS,JAGUARE,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JAGUARE,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,JAGUARE,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,JAGUARE,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,JAGUARE,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JARAGUA,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,JARAGUA,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,JARAGUA,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,JARAGUA,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,JARAGUA,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,JARAGUA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,JARAGUA,TOTEM - RISCADO/DANIFICADO,1,"0,02%",,,
2 BI,TOTENS,JARAGUA,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,JARAGUA,TOTEM - PICHAÇÃO,12,"0,30%",,,
2 BI,TOTENS,JARAGUA,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,JARAGUA,TOTEM - INCLINADO/BASE DANIFICADA,4,"0,10%",,,
2 BI,TOTENS,JARAGUA,TOTEM - COM FERRUGEM,4,"0,10%",,,
2 BI,TOTENS,JARAGUA,TOTEM - COM COLAGEM,35,"0,86%",,,
2 BI,TOTENS,JARAGUA,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,JARAGUA,PISO - SUJO,3,"0,07%",,,
2 BI,TOTENS,JARAGUA,PISO - PODOTATIL DANIFICADO,4,"0,10%",,,
2 BI,TOTENS,JARAGUA,PISO - PODOTATIL AUSENTE,4,"0,10%",,,
2 BI,TOTENS,JARAGUA,PISO - ENTORNO INADEQUADO,11,"0,27%",,,
2 BI,TOTENS,JARAGUA,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,JARAGUA,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,JARAGUA,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ITINERARIO - PICTOGRAMA DANIFICADO,46,"1,14%",,,
2 BI,TOTENS,JARAGUA,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ITINERARIO - DANIFICADO PARCIALMENTE,49,"1,21%",,,
2 BI,TOTENS,JARAGUA,ITINERARIO - AUSENTE,62,"1,53%",,,
2 BI,TOTENS,JARAGUA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JARAGUA,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,JARAGUA,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,JARAGUA,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,JARAGUA,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,TOTEM - RISCADO/DANIFICADO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,TOTEM - RISCADO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,TOTEM - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,TOTEM - INCLINADO/BASE DANIFICADA,1,"0,02%",,,
2 BI,TOTENS,JARDIM PAULISTA,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,TOTEM - COM COLAGEM,1,"0,02%",,,
2 BI,TOTENS,JARDIM PAULISTA,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,PISO - SUJO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,PISO - PODOTATIL DANIFICADO,2,"0,05%",,,
2 BI,TOTENS,JARDIM PAULISTA,PISO - PODOTATIL AUSENTE,1,"0,02%",,,
2 BI,TOTENS,JARDIM PAULISTA,PISO - ENTORNO INADEQUADO,1,"0,02%",,,
2 BI,TOTENS,JARDIM PAULISTA,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ITINERARIO - PICTOGRAMA DANIFICADO,3,"0,07%",,,
2 BI,TOTENS,JARDIM PAULISTA,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ITINERARIO - DANIFICADO PARCIALMENTE,7,"0,17%",,,
2 BI,TOTENS,JARDIM PAULISTA,ITINERARIO - AUSENTE,2,"0,05%",,,
2 BI,TOTENS,JARDIM PAULISTA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ESTRUTURA ABRIGO - BANCO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ESTRUTURA ABRIGO - BANCO PICHADO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ELÉTRICA - POSTE AUXILIAR SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ELÉTRICA - LUMINÁRIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ELÉTRICA - LUMINÁRIA AUSENTE,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ELÉTRICA - LUMINÁRIA ACESA DE DIA,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ELÉTRICA - ILUMINAÇÃO,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ELÉTRICA - FIAÇÃO POSTE DESCONECTADA,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ELÉTRICA - FIAÇÃO EXPOSTA,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ELÉTRICA - CAIXA ENERGIA DANIFICADA,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,ELÉTRICA - CAIXA ATERRAMENTO SEM TAMPA,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,COBERTURA - SUJA,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,COBERTURA - SEM PLACAS,,"0,00%",,,
2 BI,TOTENS,JARDIM PAULISTA,COBERTURA - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,LAPA,VIDRO - RISCADO,,"0,00%",,,
2 BI,TOTENS,LAPA,VIDRO - RESINA,,"0,00%",,,
2 BI,TOTENS,LAPA,VIDRO - QUEBRADO,,"0,00%",,,
2 BI,TOTENS,LAPA,VIDRO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,LAPA,VIDRO - COLAGEM,,"0,00%",,,
2 BI,TOTENS,LAPA,VIDRO - ANTEPARO AUSENTE,,"0,00%",,,
2 BI,TOTENS,LAPA,TOTEM - RISCADO/DANIFICADO,1,"0,02%",,,
2 BI,TOTENS,LAPA,TOTEM - RISCADO,1,"0,02%",,,
2 BI,TOTENS,LAPA,TOTEM - PICHAÇÃO,3,"0,07%",,,
2 BI,TOTENS,LAPA,TOTEM - INEXISTENTE/SUPRIMIDO,,"0,00%",,,
2 BI,TOTENS,LAPA,TOTEM - INCLINADO/BASE DANIFICADA,2,"0,05%",,,
2 BI,TOTENS,LAPA,TOTEM - COM FERRUGEM,,"0,00%",,,
2 BI,TOTENS,LAPA,TOTEM - COM COLAGEM,21,"0,52%",,,
2 BI,TOTENS,LAPA,TOTEM - ABAIXO DO PERMITIDO,,"0,00%",,,
2 BI,TOTENS,LAPA,PISO - SUJO,9,"0,22%",,,
2 BI,TOTENS,LAPA,PISO - PODOTATIL DANIFICADO,11,"0,27%",,,
2 BI,TOTENS,LAPA,PISO - PODOTATIL AUSENTE,5,"0,12%",,,
2 BI,TOTENS,LAPA,PISO - ENTORNO INADEQUADO,4,"0,10%",,,
2 BI,TOTENS,LAPA,PAINEL - VIDRO QUEBRADO,,"0,00%",,,
2 BI,TOTENS,LAPA,PAINEL - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,LAPA,PAINEL - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,LAPA,ITINERARIO - PICTOGRAMA DANIFICADO,5,"0,12%",,,
2 BI,TOTENS,LAPA,ITINERARIO - DIVERGENTE,,"0,00%",,,
2 BI,TOTENS,LAPA,ITINERARIO - DANIFICADO PARCIALMENTE,43,"1,06%",,,
2 BI,TOTENS,LAPA,ITINERARIO - AUSENTE,16,"0,40%",,,
2 BI,TOTENS,LAPA,ESTRUTURA ABRIGO - SUJO,,"0,00%",,,
2 BI,TOTENS,LAPA,ESTRUTURA ABRIGO - PINTURA RISCADA/DANIFICADA,,"0,00%",,,
2 BI,TOTENS,LAPA,ESTRUTURA ABRIGO - PICHAÇÃO,,"0,00%",,,
2 BI,TOTENS,LAPA,ESTRUTURA ABRIGO - FERRUGEM,,"0,00%",,,
2 BI,TOTENS,LAPA,ESTRUTURA ABRIGO - DANIFICADA,,"0,00%",,,
2 BI,TOTENS,LAPA,ESTRUTURA ABRIGO - COLAGEM,,"0,00%",,,
