FILIAL,DATA,SEMANA,ORIGEM,COD. ELERO,PRIMARY KEY,CODIGO SPTRANS,EQUIPAMENTO,OCORRÊNCIA,STATUS,CONCLUIDO,PENDENTE,PORCENTAGEM ATENDIMENTO,DATA DE RESPOSTA,SLA,EQUIP - RESUMO,INDICE,DIAS EM ABERTO
MATRIZ,20/02/2025,8,SAC,A05038,830004006,830004006,BRUTALISTA LEVE,OUTRO,CONCLUIDO,1,0,100%,19/03/2025,,ABRIGO,659,
SUL,20/02/2025,8,COP,A04479,150015665-1,150015665,CAOS LEVE,OUTRO,CONCLUIDO,1,0,100%,07/03/2025,,ABRIGO,660,
MATRIZ,20/02/2025,8,SAC,A04827,290001353,290001353,CAOS LEVE,COBERTURA DANIFICADA,CONCLUIDO,1,0,100%,27/02/2025,,ABRIGO,661,
LESTE,20/02/2025,8,COP,T13191,VERIFICAR,7405489,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,27/02/2025,,TOTEM,662,
MATRIZ,20/02/2025,8,COP,A00301,400015894,400015894,CAOS ESTRUTURADO,VIDRO EM GERAL,CONCLUIDO,1,0,100%,25/02/2025,,ABRIGO,663,
LESTE,20/02/2025,8,COP,T05369,90007105,90007105,TOTEM,TOTEM DANIFICADO,CONCLUIDO,1,0,100%,27/02/2025,,TOTEM,664,
LESTE,20/02/2025,8,COP,T03795,VERIFICAR,740006544,TOTEM,SUPRIMIDO,CONCLUIDO,1,0,100%,13/03/2025,,TOTEM,665,
LESTE,20/02/2025,8,SAC,T12523,910811,910811,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,27/02/2025,,TOTEM,666,
LESTE,20/02/2025,8,COP,T19403,240007293,240007293,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,07/03/2025,,TOTEM,667,
MATRIZ,20/02/2025,8,SAC,A02995,670016556,670016556,CORBUCCI,ILUMINAÇÃO,CONCLUIDO,1,0,100%,21/03/2025,,ABRIGO,668,
MATRIZ,20/02/2025,8,SAC,A02996,670016557,670016557,CORBUCCI,ILUMINAÇÃO,CONCLUIDO,1,0,100%,21/03/2025,,ABRIGO,669,
SUL,20/02/2025,8,COP,CRIAR CODIGO,VERIFICAR,2702231,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,20/03/2025,,TOTEM,670,
SUL,20/02/2025,8,COP,T19181,270011010,270011010,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,27/02/2025,,TOTEM,671,
MATRIZ,21/02/2025,8,SAC,CRIAR CODIGO,VERIFICAR,6201676,TOTEM ANTIGO,SUBSTITUIÇÃO DE EQUIPAMENTO,CONCLUIDO,1,0,100%,12/03/2025,,ABRIGO,672,
SUL,21/02/2025,8,COP,A01232,530015153,530015153,CAOS ESTRUTURADO,OUTRO,CONCLUIDO,1,0,100%,27/02/2025,,ABRIGO,673,
SUL,21/02/2025,8,COP,T01265,VERIFICAR,190011857,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,12/03/2025,,TOTEM,674,
0,21/02/2025,8,COP,CRIAR CODIGO,VERIFICAR,50007266,ABRIGO ANTIGO,ABRIGO DANIFICADO,CONCLUIDO,1,0,100%,21/03/2025,,ABRIGO,675,
LESTE,21/02/2025,8,COP,T00392,6714579,6714579,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,27/02/2025,,TOTEM,676,
MATRIZ,21/02/2025,8,COP,T13585,6311258,6311258,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,25/02/2025,,TOTEM,677,
MATRIZ,21/02/2025,8,COP,T09878,6306764,6306764,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,25/03/2025,,TOTEM,678,
SUL,21/02/2025,8,COP,T00752,790015218,790015218,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,27/02/2025,,TOTEM,679,
LESTE,21/02/2025,8,COP,T15178,6714634,6714634,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,27/02/2025,,TOTEM,680,
SUL,21/02/2025,8,COP,A03784,230009591-1,230009591,MINIMALISTA LEVE,ADESIVO,CONCLUIDO,1,0,100%,26/02/2025,,ABRIGO,681,
LESTE,21/02/2025,8,COP,A06503,870012175,870012175,MINIMALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,24/02/2025,,ABRIGO,682,
MATRIZ,21/02/2025,8,COP,T00372,480014799,480014799,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,25/02/2025,,TOTEM,683,
SUL,21/02/2025,8,SAC,T17010,1703539,1703539,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,12/03/2025,,TOTEM,684,
SUL,21/02/2025,8,SAC,A08582,1903924-1,1903924,MINIMALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,27/02/2025,,ABRIGO,685,
SUL,21/02/2025,8,COP,A07557,1903890-1,1903890,MINIMALISTA LEVE,ADESIVO,CONCLUIDO,1,0,100%,07/03/2025,,ABRIGO,686,
MATRIZ,21/02/2025,8,COP,A00539,6114456,6114456,CAOS ESTRUTURADO,ADESIVO,CONCLUIDO,1,0,100%,25/02/2025,,ABRIGO,687,
LESTE,21/02/2025,8,COP,T02785,460008324,460008324,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,27/02/2025,,TOTEM,688,
SUL,21/02/2025,8,SAC,A07895,720011693-1,720011693,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,27/02/2025,,ABRIGO,689,
LESTE,21/02/2025,8,COP,A01911,670015690-1,670015690,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,27/02/2025,,ABRIGO,690,
LESTE,21/02/2025,8,SAC,A01743,700013949,700013949,CAOS ESTRUTURADO,PAINEL DANIFICADO,CONCLUIDO,1,0,100%,27/02/2025,,ABRIGO,691,
MATRIZ,21/02/2025,8,SAC,A03059,410003258,410003258,MINIMALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,27/02/2025,,ABRIGO,692,
MATRIZ,21/02/2025,8,SAC,A08504,4101048,4101048,MINIMALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,27/02/2025,,ABRIGO,693,
MATRIZ,22/02/2025,8,COP,A07870,290001396,290001396,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,26/02/2025,,ABRIGO,694,
LESTE,23/02/2025,9,COP,A08781,VERIFICAR,470002671,BRUTALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,28/02/2025,,ABRIGO,695,
MATRIZ,24/02/2025,9,SAC,T00090,660010653,660010653,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,28/02/2025,,TOTEM,696,
MATRIZ,24/02/2025,9,SAC,A07001,340015030,340015030,HIGH TECH,OUTRO,CONCLUIDO,1,0,100%,19/03/2025,,ABRIGO,697,
LESTE,24/02/2025,9,SAC,A02745,870008843,870008843,CAOS ESTRUTURADO,VIDRO EM GERAL,CONCLUIDO,1,0,100%,27/02/2025,,ABRIGO,698,
SUL,24/02/2025,9,SAC,T01666,VERIFICAR,5614730,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,26/02/2025,,TOTEM,699,
SUL,24/02/2025,9,SAC,A03634,190013518-1,190013518,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,28/02/2025,,ABRIGO,700,
SUL,24/02/2025,9,SAC,A03620,VERIFICAR,190013155,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,27/02/2025,,ABRIGO,701,
SUL,24/02/2025,9,SAC,CRIAR CODIGO,VERIFICAR,3305957,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,19/03/2025,,TOTEM,702,
SUL,24/02/2025,9,SAC,T19471,VERIFICAR,5914669,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,20/03/2025,,TOTEM,703,
LESTE,24/02/2025,9,COP,T19112,VERIFICAR,930008441,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,27/02/2025,,TOTEM,704,
LESTE,24/02/2025,9,COP,T06897,VERIFICAR,280004695,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,28/02/2025,,TOTEM,705,
SUL,24/02/2025,9,SAC,T01665,VERIFICAR,5614729,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,26/02/2025,,TOTEM,706,
LESTE,24/02/2025,9,SAC,A06450,820012568,820012568,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,07/03/2025,,ABRIGO,707,
SUL,24/02/2025,9,SAC,A03902,300009753,300009753,BRUTALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,26/02/2025,,ABRIGO,708,
SUL,24/02/2025,9,SAC,T01751,VERIFICAR,270016101,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,27/02/2025,,TOTEM,709,
SUL,24/02/2025,9,SAC,A08390,330016301,330016301,CAOS LEVE,PISO PODOTÁTIL AUSENTE OU DANIFICADO,CONCLUIDO,1,0,100%,27/02/2025,,ABRIGO,710,
LESTE,24/02/2025,9,SAC,A01776,90013910-1,90013910,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,07/03/2025,,ABRIGO,711,
MATRIZ,24/02/2025,9,SAC,A05142,940004427-1,940004427,MINIMALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,26/02/2025,,ABRIGO,712,
0,24/02/2025,9,SAC,T00704,3407206,340015708,TOTEM,0,CONCLUIDO,1,0,100%,25/02/2025,,TOTEM,713,
LESTE,24/02/2025,9,SAC,A02506,10008716,10008716,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,25/02/2025,,ABRIGO,714,
SUL,24/02/2025,9,SAC,A01538,330016624,330016624,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,07/03/2025,,ABRIGO,715,
SUL,24/02/2025,9,SAC,A07101,5614761,5614761,MINIMALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,07/03/2025,,ABRIGO,716,
SUL,24/02/2025,9,SAC,A01189,530015313-1,530015313,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,19/03/2025,,ABRIGO,717,
SUL,24/02/2025,9,SAC,A01181,530015312-1,530015312,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,28/02/2025,,ABRIGO,718,
SUL,24/02/2025,9,SAC,A01201,530015318-1,530015318,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,27/02/2025,,ABRIGO,719,
SUL,24/02/2025,9,SAC,A01196,530015314-1,530015314,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,27/02/2025,,ABRIGO,720,
MATRIZ,24/02/2025,9,SAC,CRIAR CODIGO,VERIFICAR,3407206,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,11/03/2025,,TOTEM,721,
MATRIZ,24/02/2025,9,SAC,A00988,3407115-1,3407115,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,25/02/2025,,ABRIGO,722,
MATRIZ,24/02/2025,9,SAC,A01014,3407117-1,3407117,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,25/02/2025,,ABRIGO,723,
0,24/02/2025,9,SAC,A01743,700013949,700013949,CAOS ESTRUTURADO,PAINEL DANIFICADO,CONCLUIDO,1,0,100%,27/02/2025,,ABRIGO,724,
LESTE,24/02/2025,9,SAC,A06456,860002767,860002767,MINIMALISTA LEVE,ADESIVO,CONCLUIDO,1,0,100%,10/03/2025,,ABRIGO,725,
MATRIZ,24/02/2025,9,SAC,A07114,340015491-1,340015491,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,18/03/2025,,ABRIGO,726,
LESTE,25/02/2025,9,COP,A02507,10008715,10008715,CAOS ESTRUTURADO,COBERTURA DANIFICADA,CONCLUIDO,1,0,100%,10/03/2025,,ABRIGO,727,
SUL,25/02/2025,9,SAC,A08342,690011121,690011121,MINIMALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,07/03/2025,,ABRIGO,728,
LESTE,25/02/2025,9,SAC,CRIAR CODIGO,VERIFICAR,1010105,TOTEM,VIDRO EM GERAL,CONCLUIDO,1,0,100%,13/03/2025,,TOTEM,729,
LESTE,25/02/2025,9,COP,A06823,VERIFICAR,8010160,MINIMALISTA LEVE,ABALROADO,CONCLUIDO,1,0,100%,20/03/2025,,ABRIGO,730,
LESTE,25/02/2025,9,SAC,A05717,310008122-1,310008122,BRUTALISTA LEVE,COBERTURA ABALROADA,CONCLUIDO,1,0,100%,27/02/2025,,ABRIGO,731,
SUL,25/02/2025,9,SAC,A00938,330016299,330016299,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,07/03/2025,,ABRIGO,732,
SUL,25/02/2025,9,SAC,A00921,3305757,3305757,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,07/03/2025,,ABRIGO,733,
SUL,25/02/2025,9,SAC,T01166,690006901,690006901,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,07/03/2025,,TOTEM,734,
MATRIZ,25/02/2025,9,TWITTER,T17815,410003594,410003594,MINIMALISTA LEVE,ADESIVO,CONCLUIDO,1,0,100%,26/02/2025,,ABRIGO,735,
MATRIZ,25/02/2025,9,TWITTER,T18804,VERIFICAR,410003593,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,26/02/2025,,TOTEM,736,
MATRIZ,25/02/2025,9,SAC,A02996,670016557,670016557,CORBUCCI,ILUMINAÇÃO,CONCLUIDO,1,0,100%,21/03/2025,,ABRIGO,737,
MATRIZ,26/02/2025,9,COP,CRIAR CODIGO,VERIFICAR,1313431,TOTEM ANTIGO,SUBSTITUIÇÃO DE EQUIPAMENTO,CONCLUIDO,1,0,100%,27/03/2025,,ABRIGO,738,
MATRIZ,26/02/2025,9,COP,T08520,440014691,440014691,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,13/03/2025,,TOTEM,739,
LESTE,26/02/2025,9,COP,T18890,VERIFICAR,8010187,TOTEM,TOTEM DANIFICADO,CONCLUIDO,1,0,100%,27/02/2025,,TOTEM,740,
MATRIZ,26/02/2025,9,COP,T05033,400010501,400010501,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,18/03/2025,,TOTEM,741,
LESTE,26/02/2025,9,COP,T12151,VERIFICAR,930007068,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,07/03/2025,,TOTEM,742,
LESTE,26/02/2025,9,SAC,A05199,40012654,40012654,BRUTALISTA,ILUMINAÇÃO,CONCLUIDO,1,0,100%,07/03/2025,,ABRIGO,743,
MATRIZ,26/02/2025,9,SAC,A04878,VERIFICAR,380004219,MINIMALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,20/03/2025,,ABRIGO,744,
MATRIZ,26/02/2025,9,SAC,A04873,380004223,380004223,MINIMALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,25/03/2025,,ABRIGO,745,
MATRIZ,27/02/2025,9,COP,A02055,210002095,210002095,CAOS LEVE,OUTRO,CONCLUIDO,1,0,100%,07/03/2025,,ABRIGO,746,
SUL,27/02/2025,9,COP,A03545,VERIFICAR,450011891,BRUTALISTA LEVE,ABALROADO,CONCLUIDO,1,0,100%,24/03/2025,,ABRIGO,747,
SUL,27/02/2025,9,SAC,T10561,720011916,720011916,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,07/03/2025,,TOTEM,748,
SUL,27/02/2025,9,COP,A00771,220015548-1,220015548,CAOS LEVE,PAINEL DANIFICADO,CONCLUIDO,1,0,100%,28/02/2025,,ABRIGO,749,
LESTE,27/02/2025,9,SAC,A02503,10008720,10008720,CAOS ESTRUTURADO,ADESIVO,CONCLUIDO,1,0,100%,12/03/2025,,ABRIGO,750,
SUL,27/02/2025,9,SAC,T10527,720011709,720011709,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,07/03/2025,,TOTEM,751,
SUL,27/02/2025,9,SAC,A04447,720011711,720011711,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,07/03/2025,,ABRIGO,752,
SUL,27/02/2025,9,SAC,T10524,720011919,720011919,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,07/03/2025,,TOTEM,753,
LESTE,28/02/2025,9,COP,A08114,VERIFICAR,760002861,BRUTALISTA LEVE,ABALROADO,CONCLUIDO,1,0,100%,11/03/2025,,ABRIGO,754,
LESTE,01/03/2025,9,COP,A08314,600012506,600012506,MINIMALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,12/03/2025,,ABRIGO,755,
LESTE,02/03/2025,10,COP,A05605,VERIFICAR,250005766,BRUTALISTA LEVE,ABALROADO,CONCLUIDO,1,0,100%,03/04/2025,,ABRIGO,756,
LESTE,03/03/2025,10,COP,A06706,40008541,40008541,MINIMALISTA LEVE,COBERTURA DANIFICADA,CONCLUIDO,1,0,100%,12/03/2025,,ABRIGO,757,
MATRIZ,04/03/2025,10,COP,A00160,60016462-1,60016462,CAOS LEVE,COBERTURA DANIFICADA,CONCLUIDO,1,0,100%,19/03/2025,,ABRIGO,758,
MATRIZ,04/03/2025,10,COP,A00166,60016465-1,60016465,CAOS LEVE,COBERTURA DANIFICADA,CONCLUIDO,1,0,100%,26/03/2025,,ABRIGO,759,
LESTE,04/03/2025,10,COP,A06613,950006628,950006628,CAOS LEVE,COBERTURA DANIFICADA,CONCLUIDO,1,0,100%,25/03/2025,,ABRIGO,760,
SUL,05/03/2025,10,COP,A07874,720011686-1,720011686,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,12/03/2025,,ABRIGO,761,
SUL,05/03/2025,10,SAC,T07172,VERIFICAR,300009400,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,12/03/2025,,TOTEM,762,
LESTE,05/03/2025,10,COP,T08897,VERIFICAR,490016705,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,21/03/2025,,TOTEM,763,
LESTE,05/03/2025,10,COP,CRIAR CODIGO,VERIFICAR,770007713,BRUTALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,31/03/2025,,ABRIGO,764,
LESTE,05/03/2025,10,SAC,A08114,VERIFICAR,760002861,BRUTALISTA LEVE,ABALROADO,CONCLUIDO,1,0,100%,11/03/2025,,ABRIGO,765,
SUL,05/03/2025,10,SAC,T10355,690006961,690006961,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,13/03/2025,,TOTEM,766,
SUL,05/03/2025,10,SAC,A07551,450011840,450011840,MINIMALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,13/03/2025,,ABRIGO,767,
SUL,05/03/2025,10,SAC,T07186,300009388,300009388,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,19/03/2025,,TOTEM,768,
SUL,05/03/2025,10,SAC,T07185,300009387,300009387,TOTEM,TOTEM DANIFICADO,CONCLUIDO,1,0,100%,19/03/2025,,TOTEM,769,
LESTE,05/03/2025,10,SAC,A07602,540014391,540014391,CAOS LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,07/03/2025,,ABRIGO,770,
SUL,05/03/2025,10,SAC,T10304,690006955,690006955,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,13/03/2025,,TOTEM,771,
SUL,05/03/2025,10,SAC,T10303,6902085,6902085,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,13/03/2025,,TOTEM,772,
SUL,05/03/2025,10,SAC,A08187,450011850,450011850,MINIMALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,15/03/2025,,ABRIGO,773,
MATRIZ,05/03/2025,10,SAC,A02867,9607492-1,9607492,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,24/03/2025,,ABRIGO,774,
MATRIZ,05/03/2025,10,SAC,T14243,8313444,8313444,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,12/03/2025,,TOTEM,775,
MATRIZ,05/03/2025,10,SAC,A02382,880002037,880002037,CAOS ESTRUTURADO,BANCO DANIFICADO,CONCLUIDO,1,0,100%,13/03/2025,,ABRIGO,776,
SUL,05/03/2025,10,SAC,A08538,720011697-1,720011697,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,12/03/2025,,ABRIGO,777,
SUL,05/03/2025,10,SAC,A07874,720011686-1,720011686,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,12/03/2025,,ABRIGO,778,
SUL,05/03/2025,10,SAC,A08538,720011697-1,720011697,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,12/03/2025,,ABRIGO,779,
SUL,05/03/2025,10,SAC,A08541,720011698-1,720011698,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,12/03/2025,,ABRIGO,780,
SUL,05/03/2025,10,SAC,A01220,790009996,790009996,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,12/03/2025,,ABRIGO,781,
SUL,05/03/2025,10,SAC,T18082,3703131,3703131,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,13/03/2025,,TOTEM,782,
LESTE,05/03/2025,10,SAC,T17171,6009486,6009486,TOTEM,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,12/03/2025,,TOTEM,783,
SUL,05/03/2025,10,SAC,A01354,270016284,270016284,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,12/03/2025,,ABRIGO,784,
SUL,05/03/2025,10,SAC,A01360,270016270,270016270,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,12/03/2025,,ABRIGO,785,
SUL,05/03/2025,10,SAC,A01361,270016268,270016268,CAOS LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,12/03/2025,,ABRIGO,786,
SUL,05/03/2025,10,SAC,A03455,190013615,190013615,MINIMALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,14/03/2025,,ABRIGO,787,
SUL,05/03/2025,10,SAC,A01394,7206863-1,7206863,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,14/03/2025,,ABRIGO,788,
LESTE,06/03/2025,10,COP,A08248,460007072,460007072,MINIMALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,20/03/2025,,ABRIGO,789,
MATRIZ,06/03/2025,10,SAC,A00523,610016840,610016840,CAOS ESTRUTURADO,OUTRO,CONCLUIDO,1,0,100%,19/03/2025,,ABRIGO,790,
0,06/03/2025,10,SAC,CRIAR CODIGO,VERIFICAR,690006914,ABRIGO ANTIGO,ADESIVO,CONCLUIDO,1,0,100%,18/03/2025,,ABRIGO,791,
LESTE,06/03/2025,10,SAC,A02040,800013766,800013766,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,21/03/2025,,ABRIGO,792,
MATRIZ,06/03/2025,10,COP,A07474,380003746,380003746,MINIMALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,10/03/2025,,ABRIGO,793,
MATRIZ,06/03/2025,10,SAC,A03288,6607549,6607549,BRUTALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,18/03/2025,,ABRIGO,794,
0,06/03/2025,10,COP,CRIAR CODIGO,VERIFICAR,230009777,ABRIGO ANTIGO,ABRIGO DANIFICADO,CONCLUIDO,1,0,100%,14/03/2025,,ABRIGO,795,
MATRIZ,06/03/2025,10,SAC,A06812,301735,301735,MINIMALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,12/03/2025,,ABRIGO,796,
MATRIZ,06/03/2025,10,SAC,A03161,640000170,640000170,MINIMALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,12/03/2025,,ABRIGO,797,
SUL,07/03/2025,10,SAC,A08659,270017040,270017040,MINIMALISTA LEVE,ILUMINAÇÃO,CONCLUIDO,1,0,100%,26/03/2025,,ABRIGO,798,
SUL,07/03/2025,10,COP,A03763,2314576,2314576,MINIMALISTA LEVE,COBERTURA ABALROADA,CONCLUIDO,1,0,100%,11/03/2025,,ABRIGO,799,
LESTE,07/03/2025,10,SAC,A02041,800012759,800012759,CAOS LEVE,ADESIVO,CONCLUIDO,1,0,100%,21/03/2025,,ABRIGO,800,
MATRIZ,07/03/2025,10,SAC,T18909,VERIFICAR,2600701,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,17/03/2025,,TOTEM,801,
MATRIZ,07/03/2025,10,SAC,T09883,6311348,6311348,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,17/03/2025,,TOTEM,802,
MATRIZ,07/03/2025,10,SAC,T00368,440014676,440014676,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,13/03/2025,,TOTEM,803,
MATRIZ,07/03/2025,10,SAC,T08517,440014677,440014677,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,13/03/2025,,TOTEM,804,
MATRIZ,07/03/2025,10,SAC,T08518,440014678,440014678,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,13/03/2025,,TOTEM,805,
LESTE,07/03/2025,10,SAC,T00186,440014680,440014680,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,13/03/2025,,TOTEM,806,
MATRIZ,07/03/2025,10,SAC,T08519,440014688,440014688,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,13/03/2025,,TOTEM,807,
MATRIZ,07/03/2025,10,SAC,T08520,440014691,440014691,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,13/03/2025,,TOTEM,808,
MATRIZ,07/03/2025,10,SAC,T09884,630012858,630012858,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,17/03/2025,,TOTEM,809,
MATRIZ,07/03/2025,10,SAC,T09885,630012859,630012859,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,17/03/2025,,TOTEM,810,
MATRIZ,07/03/2025,10,SAC,T09886,630012860,630012860,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,13/03/2025,,TOTEM,811,
MATRIZ,07/03/2025,10,SAC,T00187,630012861,630012861,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,13/03/2025,,TOTEM,812,
MATRIZ,07/03/2025,10,SAC,T09887,630012862,630012862,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,13/03/2025,,TOTEM,813,
MATRIZ,07/03/2025,10,SAC,T09888,630014927,630014927,TOTEM,ADESIVO,CONCLUIDO,1,0,100%,17/03/2025,,TOTEM,814,
0,07/03/2025,10,COP,CRIAR CODIGO,VERIFICAR,190013512,ABRIGO ANTIGO,ABRIGO DANIFICADO,CONCLUIDO,1,0,100%,25/03/2025,,ABRIGO,815,
LESTE,07/03/2025,10,SAC,A06514,870008662,870008662,BRUTALISTA LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,27/03/2025,,ABRIGO,816,
MATRIZ,07/03/2025,10,COP,T11573,840003899,840003899,TOTEM,ABALROADO,CONCLUIDO,1,0,100%,02/04/2025,,TOTEM,817,
LESTE,09/03/2025,11,COP,A05319,650004849,650004849,MINIMALISTA LEVE,VIDRO EM GERAL,CONCLUIDO,1,0,100%,31/03/2025,,ABRIGO,818,
MATRIZ,10/03/2025,11,SAC,A01042,3407148-1,3407148,CAOS LEVE,LIMPEZA/MANUTENÇÃO,CONCLUIDO,1,0,100%,07/04/2025,,ABRIGO,819,
