OFS,ELT,N ELETRO,REGIÃO,BAIRRO,ENDEREÇO,EQUIPAMENTO,LATITUDE,LONGITUDE,FILIAL,OCORRÊNCIAS,TIPO DE OCORRÊNCIAS,MANUTENÇÃO,STATUS,%
919631,20146065,A04092,OESTE,MORUMBI,"AVENIDA JORGE JOAO SAAD, 161",CAOS LEVE,-23.588.406,-46.723.065,FILIAL SUL,Estrutura Abrigo,Colagem,Preventiva,1,0%
919631,20146065,A04092,OESTE,MORUMBI,"AVENIDA JORGE JOAO SAAD, 161",CAOS LEVE,-23.588.406,-46.723.065,FILIAL SUL,Itinerario,Pictograma Danificado,Preventiva,1,0%
919631,20146065,A04092,OESTE,MORUMBI,"AVENIDA JORGE JOAO SAAD, 161",CAOS LEVE,-23.588.406,-46.723.065,FILIAL SUL,Itinerario,Danificado Parcialmente,Corretiva,1,0%
919631,20146065,A04092,OESTE,MORUMBI,"AVENIDA JORGE JOAO SAAD, 161",CAOS LEVE,-23.588.406,-46.723.065,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
919631,20146065,A04092,OESTE,MORUMBI,"AVENIDA JORGE JOAO SAAD, 161",CAOS LEVE,-23.588.406,-46.723.065,FILIAL SUL,Totem,Pichação,Preventiva,1,0%
919661,20146091,T04041,OESTE,MORUMBI,"AVENIDA JORGE JOAO SAAD, 160",TOTEM MARROM,-23.588.166,-46.723.542,FILIAL SUL,Itinerario,Pictograma Danificado,Preventiva,1,0%
919661,20146091,T04041,OESTE,MORUMBI,"AVENIDA JORGE JOAO SAAD, 160",TOTEM MARROM,-23.588.166,-46.723.542,FILIAL SUL,Itinerario,Danificado Parcialmente,Corretiva,1,0%
919661,20146091,T04041,OESTE,MORUMBI,"AVENIDA JORGE JOAO SAAD, 160",TOTEM MARROM,-23.588.166,-46.723.542,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
919697,20146113,T15394,OESTE,MORUMBI,"AVENIDA JORGE JOAO SAAD, 560",TOTEM MARROM,-23.591.275,-46.721.915,FILIAL SUL,Itinerario,Danificado Parcialmente,Corretiva,1,0%
919705,20146120,T17528,OESTE,MORUMBI,"AVENIDA JORGE JOAO SAAD, 900",TOTEM MARROM,-23.594.072,-46.720.924,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
919728,20146139,A01304,OESTE,MORUMBI,"AVENIDA JORGE JOAO SAAD (AVENIDA GIOVANNI GRONCHI ), 1110",CAOS LEVE,-23.596.326,-46.720.374,FILIAL SUL,Elétrica,Luminária Acesa de Dia,Corretiva,1,0%
919728,20146139,A01304,OESTE,MORUMBI,"AVENIDA JORGE JOAO SAAD (AVENIDA GIOVANNI GRONCHI ), 1110",CAOS LEVE,-23.596.326,-46.720.374,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
919739,20146143,T09212,OESTE,MORUMBI,"RUA TRES IRMAOS, 839",TOTEM MARROM,-23.591.473,-46.714.177,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
919753,20146152,T09210,OESTE,MORUMBI,"RUA PADRE JOSE ACHOTEGUIM, 122",TOTEM MARROM,-23.591.794,-46.713.683,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
919761,20146155,T17515,OESTE,MORUMBI,"RUA PROFESSOR LUIS OLIANI, OP 38",TOTEM MARROM,-235.920.493,-467.112.781,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
919789,20146165,A06737,OESTE,MORUMBI,"AVENIDA ADIBO ARES, OP 376",CAOS LEVE,-23.593.161,-46.710.289,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
919789,20146165,A06737,OESTE,MORUMBI,"AVENIDA ADIBO ARES, OP 376",CAOS LEVE,-23.593.161,-46.710.289,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
919789,20146165,A06737,OESTE,MORUMBI,"AVENIDA ADIBO ARES, OP 376",CAOS LEVE,-23.593.161,-46.710.289,FILIAL SUL,Elétrica,Disjuntor,Corretiva,1,0%
919808,20146173,A01275,OESTE,MORUMBI,"AVENIDA COMENDADOR ADIBO ARES, 300",CAOS ESTRUTURADO,-23.593.587,-46.709.893,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
919808,20146173,A01275,OESTE,MORUMBI,"AVENIDA COMENDADOR ADIBO ARES, 300",CAOS ESTRUTURADO,-23.593.587,-46.709.893,FILIAL SUL,Estrutura Abrigo,Sujo,Preventiva,1,0%
919834,20146188,A01314,OESTE,MORUMBI,"AVENIDA MORUMBI, 3600",CAOS ESTRUTURADO,-23.596.966,-46.708.655,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
919834,20146188,A01314,OESTE,MORUMBI,"AVENIDA MORUMBI, 3600",CAOS ESTRUTURADO,-23.596.966,-46.708.655,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
919834,20146188,A01314,OESTE,MORUMBI,"AVENIDA MORUMBI, 3600",CAOS ESTRUTURADO,-23.596.966,-46.708.655,FILIAL SUL,Itinerario,Divergente,Preventiva,1,0%
920564,20146786,A01328,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA OSMAR SIMAO RACY), 6000",CAOS ESTRUTURADO,-23.616.063,-46.712.776,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
920564,20146786,A01328,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA OSMAR SIMAO RACY), 6000",CAOS ESTRUTURADO,-23.616.063,-46.712.776,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
920564,20146786,A01328,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA OSMAR SIMAO RACY), 6000",CAOS ESTRUTURADO,-23.616.063,-46.712.776,FILIAL SUL,Cobertura,Suja,Preventiva,1,0%
920569,20146790,A01329,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA OSMAR SIMAO RACY), 6001",CAOS ESTRUTURADO,-23.616.200,-46.712.853,FILIAL SUL,Estrutura Abrigo,Pichação,Preventiva,1,0%
920569,20146790,A01329,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA OSMAR SIMAO RACY), 6001",CAOS ESTRUTURADO,-23.616.200,-46.712.853,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
920569,20146790,A01329,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA OSMAR SIMAO RACY), 6001",CAOS ESTRUTURADO,-23.616.200,-46.712.853,FILIAL SUL,Cobertura,Suja,Preventiva,1,0%
920580,20146799,A01325,OESTE,MORUMBI,"AVENIDA MORUMBI, 5277",CAOS ESTRUTURADO,-23.610.243,-46.712.967,FILIAL SUL,Estrutura Abrigo,Pichação,Preventiva,1,0%
920580,20146799,A01325,OESTE,MORUMBI,"AVENIDA MORUMBI, 5277",CAOS ESTRUTURADO,-23.610.243,-46.712.967,FILIAL SUL,Itinerario,Pictograma Danificado,Preventiva,1,0%
920580,20146799,A01325,OESTE,MORUMBI,"AVENIDA MORUMBI, 5277",CAOS ESTRUTURADO,-23.610.243,-46.712.967,FILIAL SUL,Itinerario,Danificado Parcialmente,Corretiva,1,0%
920580,20146799,A01325,OESTE,MORUMBI,"AVENIDA MORUMBI, 5277",CAOS ESTRUTURADO,-23.610.243,-46.712.967,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
920580,20146799,A01325,OESTE,MORUMBI,"AVENIDA MORUMBI, 5277",CAOS ESTRUTURADO,-23.610.243,-46.712.967,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
920588,20146807,A01323,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA DOM PAULO PEDROSA ), OP 4884",CAOS LEVE,-23.607.615,-46.712.451,FILIAL SUL,Itinerario,Danificado Parcialmente,Corretiva,1,0%
920588,20146807,A01323,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA DOM PAULO PEDROSA ), OP 4884",CAOS LEVE,-23.607.615,-46.712.451,FILIAL SUL,Painel,Danificado,Corretiva,1,0%
920588,20146807,A01323,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA DOM PAULO PEDROSA ), OP 4884",CAOS LEVE,-23.607.615,-46.712.451,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
920588,20146807,A01323,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA DOM PAULO PEDROSA ), OP 4884",CAOS LEVE,-23.607.615,-46.712.451,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
920588,20146807,A01323,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA DOM PAULO PEDROSA ), OP 4884",CAOS LEVE,-23.607.615,-46.712.451,FILIAL SUL,Cobertura,Suja,Preventiva,1,0%
920588,20146807,A01323,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA DOM PAULO PEDROSA ), OP 4884",CAOS LEVE,-23.607.615,-46.712.451,FILIAL SUL,Estrutura Abrigo,Base do Assento com Ferrugem,Corretiva,1,0%
920594,20146815,T18482,OESTE,MORUMBI,"AVENIDA MORUMBI, 3601",TOTEM MARROM,-23.601.383,-46.709.798,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
920621,20146830,A01281,OESTE,MORUMBI,"AVENIDA ENGENHEIRO OSCAR AMERICANO, SN",CAOS ESTRUTURADO,-2.359.353,-46.705.238,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
920621,20146830,A01281,OESTE,MORUMBI,"AVENIDA ENGENHEIRO OSCAR AMERICANO, SN",CAOS ESTRUTURADO,-2.359.353,-46.705.238,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
920644,20146848,A01279,OESTE,MORUMBI,"AVENIDA ENGENHEIRO OSCAR AMERICANO, 381",CAOS ESTRUTURADO,-23.589.076,-46.700.408,FILIAL SUL,Estrutura Abrigo,Pichação,Preventiva,1,0%
920644,20146848,A01279,OESTE,MORUMBI,"AVENIDA ENGENHEIRO OSCAR AMERICANO, 381",CAOS ESTRUTURADO,-23.589.076,-46.700.408,FILIAL SUL,Itinerario,Ausente,Preventiva,1,0%
920644,20146848,A01279,OESTE,MORUMBI,"AVENIDA ENGENHEIRO OSCAR AMERICANO, 381",CAOS ESTRUTURADO,-23.589.076,-46.700.408,FILIAL SUL,Cobertura,Suja,Preventiva,1,0%
920669,20146867,A01280,OESTE,MORUMBI,"AVENIDA ENGENHEIRO OSCAR AMERICANO (OPOSTO 197), 382",CAOS LEVE,-23.588.995,-46.700.662,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
920690,20146882,T09205,OESTE,MORUMBI,"RUA ENGENHEIRO OSCAR AMERICANO, 81",TOTEM MARROM,-23.586.866,-46.698.534,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
920702,20146893,T13370,OESTE,MORUMBI,"AVENIDA DOS TAJURAS, 224",TOTEM MARROM,-23.586.594,-46.694.996,FILIAL SUL,Itinerario,Pictograma Danificado,Preventiva,1,0%
920702,20146893,T13370,OESTE,MORUMBI,"AVENIDA DOS TAJURAS, 224",TOTEM MARROM,-23.586.594,-46.694.996,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
920714,20146901,T09183,OESTE,MORUMBI,"AVENIDA DOS TAJURAS, 315",TOTEM MARROM,-23.586.460,-46.694.631,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
920736,20146916,A01278,OESTE,MORUMBI,"AVENIDA ENGENHEIRO OSCAR AMERICANO (RUA VOTUVERAVA), 26",CAOS ESTRUTURADO,-23.586.516,-46.698.559,FILIAL SUL,Estrutura Abrigo,Pichação,Preventiva,1,0%
920736,20146916,A01278,OESTE,MORUMBI,"AVENIDA ENGENHEIRO OSCAR AMERICANO (RUA VOTUVERAVA), 26",CAOS ESTRUTURADO,-23.586.516,-46.698.559,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
920747,20146928,A01282,OESTE,MORUMBI,"AVENIDA ENGENHEIRO OSCAR AMERICANO, 1000",CAOS ESTRUTURADO,-23.592.278,-46.704.407,FILIAL SUL,Itinerario,Divergente,Preventiva,1,0%
920817,20146993,A01283,OESTE,MORUMBI,"AVENIDA ENGENHEIRO OSCAR AMERICANO (AVENIDA MORUMBI), 1234",CAOS ESTRUTURADO,-23.594.568,-46.706.883,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
920914,20147080,A01318,OESTE,MORUMBI,"AVENIDA MORUMBI (PALACIO DOS BANDEIRANTES), 4500",CAOS ESTRUTURADO,-23.603.829,-46.712.354,FILIAL SUL,Estrutura Abrigo,Pichação,Preventiva,1,0%
920914,20147080,A01318,OESTE,MORUMBI,"AVENIDA MORUMBI (PALACIO DOS BANDEIRANTES), 4500",CAOS ESTRUTURADO,-23.603.829,-46.712.354,FILIAL SUL,Itinerario,Danificado Parcialmente,Corretiva,1,0%
920914,20147080,A01318,OESTE,MORUMBI,"AVENIDA MORUMBI (PALACIO DOS BANDEIRANTES), 4500",CAOS ESTRUTURADO,-23.603.829,-46.712.354,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
920919,20147084,A01319,OESTE,MORUMBI,"AVENIDA MORUMBI (PALACIO DOS BANDEIRANTES), 4500",CAOS ESTRUTURADO,-23.603.829,-46.712.354,FILIAL SUL,Estrutura Abrigo,Pichação,Preventiva,1,0%
920928,20147094,A01320,OESTE,MORUMBI,"AVENIDA MORUMBI (OPOSTO PALACIO DOS BANDEIRANTES), 4501",CAOS ESTRUTURADO,-23.603.581,-46.712.131,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
920938,20147102,A01321,OESTE,MORUMBI,"AVENIDA MORUMBI (OPOSTO PALACIO DOS BANDEIRANTES), 4501",CAOS ESTRUTURADO,-23.603.581,-46.712.131,FILIAL SUL,Estrutura Abrigo,Pichação,Preventiva,1,0%
920960,20147117,A01322,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA GEN EUCLIDES FIGUEIREDO), 4884",CAOS ESTRUTURADO,-23.607.935,-46.712.615,FILIAL SUL,Estrutura Abrigo,Pichação,Preventiva,1,0%
920960,20147117,A01322,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA GEN EUCLIDES FIGUEIREDO), 4884",CAOS ESTRUTURADO,-23.607.935,-46.712.615,FILIAL SUL,Itinerario,Danificado Parcialmente,Corretiva,1,0%
920960,20147117,A01322,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA GEN EUCLIDES FIGUEIREDO), 4884",CAOS ESTRUTURADO,-23.607.935,-46.712.615,FILIAL SUL,Elétrica,Luminária Acesa de Dia,Corretiva,1,0%
920981,20147130,A01324,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA OSVALDO LEITE RIBEIRO), OP 5177",CAOS LEVE,-23.610.029,-46.713.139,FILIAL SUL,Estrutura Abrigo,Pichação,Preventiva,1,0%
920995,20147136,A01326,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA BRIG ARMANDO TROMPOWSKY), 5594",CAOS ESTRUTURADO,-23.612.885,-46.713.540,FILIAL SUL,Estrutura Abrigo,Pichação,Preventiva,1,0%
922113,20147919,A01327,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA GEN ALMÉRIO DE MOURA), 5595",CAOS ESTRUTURADO,-23.612.801,-46.713.216,FILIAL SUL,Estrutura Abrigo,Pichação,Preventiva,1,0%
922113,20147919,A01327,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA GEN ALMÉRIO DE MOURA), 5595",CAOS ESTRUTURADO,-23.612.801,-46.713.216,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
922113,20147919,A01327,OESTE,MORUMBI,"AVENIDA MORUMBI (RUA GEN ALMÉRIO DE MOURA), 5595",CAOS ESTRUTURADO,-23.612.801,-46.713.216,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
922134,20147932,A01336,OESTE,MORUMBI,"AVENIDA PADRE LEBRET (HOSPITAL ALBERT EINSTEIN), 470",CAOS LEVE,-23.601.123,-46.715.164,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
922158,20147946,A01337,OESTE,MORUMBI,"AVENIDA PADRE LEBRET (RUA RUGGERO FASANO, 390",CAOS ESTRUTURADO,-236.009.955,-467.155.307,FILIAL SUL,Piso,Podotatil Ausente,Preventiva,1,0%
922158,20147946,A01337,OESTE,MORUMBI,"AVENIDA PADRE LEBRET (RUA RUGGERO FASANO, 390",CAOS ESTRUTURADO,-236.009.955,-467.155.307,FILIAL SUL,Vidro,Anteparo Ausente,Corretiva,1,0%
922158,20147946,A01337,OESTE,MORUMBI,"AVENIDA PADRE LEBRET (RUA RUGGERO FASANO, 390",CAOS ESTRUTURADO,-236.009.955,-467.155.307,FILIAL SUL,Painel,Pichação,Preventiva,1,0%
922191,20147964,A01306,OESTE,MORUMBI,"AVENIDA JULES RIMET, 165",CAOS LEVE,-23.600.379,-46.718.706,FILIAL SUL,Itinerario,Pictograma Danificado,Preventiva,1,0%
922191,20147964,A01306,OESTE,MORUMBI,"AVENIDA JULES RIMET, 165",CAOS LEVE,-23.600.379,-46.718.706,FILIAL SUL,Itinerario,Danificado Parcialmente,Corretiva,1,0%
922191,20147964,A01306,OESTE,MORUMBI,"AVENIDA JULES RIMET, 165",CAOS LEVE,-23.600.379,-46.718.706,FILIAL SUL,Painel,Sujo,Preventiva,1,0%
922191,20147964,A01306,OESTE,MORUMBI,"AVENIDA JULES RIMET, 165",CAOS LEVE,-23.600.379,-46.718.706,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
922191,20147964,A01306,OESTE,MORUMBI,"AVENIDA JULES RIMET, 165",CAOS LEVE,-23.600.379,-46.718.706,FILIAL SUL,Vidro,Pichação,Preventiva,1,0%
922191,20147964,A01306,OESTE,MORUMBI,"AVENIDA JULES RIMET, 165",CAOS LEVE,-23.600.379,-46.718.706,FILIAL SUL,Itinerario,Divergente,Preventiva,1,0%
922191,20147964,A01306,OESTE,MORUMBI,"AVENIDA JULES RIMET, 165",CAOS LEVE,-23.600.379,-46.718.706,FILIAL SUL,Vidro,Colagem,Preventiva,1,0%
922200,20147971,T18850,OESTE,MORUMBI,"AVENIDA JULES RIMET, OP 315",TOTEM MARROM,-23.600.945,-46.718.654,FILIAL SUL,Itinerario,Pictograma Danificado,Preventiva,1,0%
922200,20147971,T18850,OESTE,MORUMBI,"AVENIDA JULES RIMET, OP 315",TOTEM MARROM,-23.600.945,-46.718.654,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
922236,20148000,T01179,OESTE,MORUMBI,"RUA CARLOS LIMA MOREL, 43",TOTEM MARROM,-23.584.602,-46.717.332,FILIAL SUL,Piso,Podotatil Ausente,Preventiva,1,0%
922250,20148007,T17424,OESTE,MORUMBI,"RUA ALVARENGA, 59",TOTEM MARROM,-235.798.174,-467.063.764,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
922257,20148013,T00600,OESTE,MORUMBI,"RUA ALVARENGA, 260",TOTEM MARROM,-23.578.950,-46.707.879,FILIAL SUL,Sem Ocorrências,Sem Ocorrências,Preventiva,1,0%
922268,20148026,A00247,OESTE,MORUMBI,"AVENIDA LINEU DE PAULA MACHADO, 506",CAOS ESTRUTURADO,-23.577.394,-46.702.174,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
922268,20148026,A00247,OESTE,MORUMBI,"AVENIDA LINEU DE PAULA MACHADO, 506",CAOS ESTRUTURADO,-23.577.394,-46.702.174,FILIAL SUL,Vidro,Anteparo Ausente,Corretiva,1,0%
922268,20148026,A00247,OESTE,MORUMBI,"AVENIDA LINEU DE PAULA MACHADO, 506",CAOS ESTRUTURADO,-23.577.394,-46.702.174,FILIAL SUL,Estrutura Abrigo,Spider,Corretiva,1,0%
922274,20148033,A01338,OESTE,MORUMBI,"PRAÇA PROFESSOR CARDIM, 970",CAOS LEVE,-23.612.143,-46.721.995,FILIAL SUL,Itinerario,Danificado Parcialmente,Corretiva,1,0%
922296,20148052,T09200,OESTE,MORUMBI,"AVENIDA SAO VALERIO, 216",TOTEM MARROM,-23.584.803,-46.699.826,FILIAL SUL,Itinerario,Danificado Parcialmente,Corretiva,1,0%
922296,20148052,T09200,OESTE,MORUMBI,"AVENIDA SAO VALERIO, 216",TOTEM MARROM,-23.584.803,-46.699.826,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
922320,20148085,A00248,OESTE,MORUMBI,"AVENIDA LINEU DE PAULA MACHADO, 599",CAOS LEVE,-23.577.470,-46.701.864,FILIAL SUL,Itinerario,Danificado Parcialmente,Corretiva,1,0%
922320,20148085,A00248,OESTE,MORUMBI,"AVENIDA LINEU DE PAULA MACHADO, 599",CAOS LEVE,-23.577.470,-46.701.864,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
922320,20148085,A00248,OESTE,MORUMBI,"AVENIDA LINEU DE PAULA MACHADO, 599",CAOS LEVE,-23.577.470,-46.701.864,FILIAL SUL,Piso,Sujo,Preventiva,1,0%
923136,20148873,T05747,SUL,CAMPO BELO,"AVENIDA PROFESSOR VICENTE RAO, 1195",TOTEM MARROM,-23.633.945,-46.679.467,FILIAL SUL,Itinerario,Pictograma Danificado,Preventiva,1,0%
923159,20148881,A00765,SUL,CAMPO BELO,"AVENIDA PROFESSOR VICENTE RAO, 615",CAOS LEVE,-23.630.581,-46.683.500,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
923159,20148881,A00765,SUL,CAMPO BELO,"AVENIDA PROFESSOR VICENTE RAO, 615",CAOS LEVE,-23.630.581,-46.683.500,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
923159,20148881,A00765,SUL,CAMPO BELO,"AVENIDA PROFESSOR VICENTE RAO, 615",CAOS LEVE,-23.630.581,-46.683.500,FILIAL SUL,Vidro,Riscado,Preventiva,1,0%
923169,20148893,T05759,SUL,CAMPO BELO,"RUA JOAQUIM NABUCO, 771",TOTEM MARROM,-23.627.442,-46.679.372,FILIAL SUL,Itinerario,Danificado Parcialmente,Corretiva,1,0%
923169,20148893,T05759,SUL,CAMPO BELO,"RUA JOAQUIM NABUCO, 771",TOTEM MARROM,-23.627.442,-46.679.372,FILIAL SUL,Vidro,Riscado,Preventiva,1,0%
923177,20148898,T01694,SUL,CAMPO BELO,"RUA JOAQUIM NABUCO, 732",TOTEM MARROM,-23.627.760,-46.679.170,FILIAL SUL,Itinerario,Pictograma Danificado,Preventiva,1,0%
923177,20148898,T01694,SUL,CAMPO BELO,"RUA JOAQUIM NABUCO, 732",TOTEM MARROM,-23.627.760,-46.679.170,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
923187,20148909,T01695,SUL,CAMPO BELO,"RUA JOAQUIM NABUCO, 1146",TOTEM MARROM,-23.629.949,-46.676.468,FILIAL SUL,Itinerario,Danificado Parcialmente,Corretiva,1,0%
923187,20148909,T01695,SUL,CAMPO BELO,"RUA JOAQUIM NABUCO, 1146",TOTEM MARROM,-23.629.949,-46.676.468,FILIAL SUL,Piso,Sujo,Preventiva,1,0%
923210,20148928,T05752,SUL,CAMPO BELO,"RUA BDE JACEGUAI, 442",TOTEM MARROM,-23.625.631,-46.679.763,FILIAL SUL,Itinerario,Pictograma Danificado,Preventiva,1,0%
923210,20148928,T05752,SUL,CAMPO BELO,"RUA BDE JACEGUAI, 442",TOTEM MARROM,-23.625.631,-46.679.763,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
923225,20148963,T05763,SUL,CAMPO BELO,"RUA JOSE DOS SANTOS JUNIOR, 45",TOTEM MARROM,-23.621.626,-46.681.960,FILIAL SUL,Piso,Entorno Inadequado,Corretiva,1,0%
923232,20148971,T12732,SUL,CAMPO BELO,"RUA BERNARDINO DE CAMPOS, 63",TOTEM MARROM,-23.622.197,-46.683.638,FILIAL SUL,Itinerario,Ausente,Preventiva,1,0%
923238,20148976,T16008,SUL,CAMPO BELO,"AVENIDA JORNALISTA ROBERTO MARINHO, 1900",TOTEM MARROM,-23.619.726,-4.668.215,FILIAL SUL,Itinerario,Pictograma Danificado,Preventiva,1,0%
923286,20149000,T05735,SUL,CAMPO BELO,"AVENIDA JORNALISTA ROBERTO MARINHO, 565",TOTEM MARROM,-23.627.155,-46.675.746,FILIAL SUL,Itinerario,Ausente,Preventiva,1,0%
923286,20149000,T05735,SUL,CAMPO BELO,"AVENIDA JORNALISTA ROBERTO MARINHO, 565",TOTEM MARROM,-23.627.155,-46.675.746,FILIAL SUL,Itinerario,Pictograma Danificado,Preventiva,1,0%
923295,20149009,T01230,SUL,CAMPO BELO,"AVENIDA JORNALISTA ROBERTO MARINHO, 3228",TOTEM MARROM,-23.629.756,-46.673.767,FILIAL SUL,Itinerario,Ausente,Preventiva,1,0%
923295,20149009,T01230,SUL,CAMPO BELO,"AVENIDA JORNALISTA ROBERTO MARINHO, 3228",TOTEM MARROM,-23.629.756,-46.673.767,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
923301,20149014,A01050,SUL,CAMPO BELO,"AVENIDA JORNALISTA ROBERTO MARINHO, 3634",CAOS LEVE,-23.632.097,-46.671.167,FILIAL SUL,Itinerario,Divergente,Preventiva,1,0%
923320,20149029,A01048,SUL,CAMPO BELO,"AVENIDA JORNALISTA ROBERTO MARINHO (RUA ESTEVÃO BAIÃO ), 800",CAOS LEVE,-23.631.674,-46.671.017,FILIAL SUL,Piso,Podotatil Danificado,Corretiva,1,0%
923320,20149029,A01048,SUL,CAMPO BELO,"AVENIDA JORNALISTA ROBERTO MARINHO (RUA ESTEVÃO BAIÃO ), 800",CAOS LEVE,-23.631.674,-46.671.017,FILIAL SUL,Vidro,Pichação,Preventiva,1,0%
923320,20149029,A01048,SUL,CAMPO BELO,"AVENIDA JORNALISTA ROBERTO MARINHO (RUA ESTEVÃO BAIÃO ), 800",CAOS LEVE,-23.631.674,-46.671.017,FILIAL SUL,Vidro,Riscado,Preventiva,1,0%
923320,20149029,A01048,SUL,CAMPO BELO,"AVENIDA JORNALISTA ROBERTO MARINHO (RUA ESTEVÃO BAIÃO ), 800",CAOS LEVE,-23.631.674,-46.671.017,FILIAL SUL,Vidro,Colagem,Preventiva,1,0%
923329,20149040,T05738,SUL,CAMPO BELO,"AVENIDA JORNALISTA ROBERTO MARINHO, SN",TOTEM MARROM,-23.629.208,-46.673.568,FILIAL SUL,Itinerario,Pictograma Danificado,Preventiva,1,0%
923329,20149040,T05738,SUL,CAMPO BELO,"AVENIDA JORNALISTA ROBERTO MARINHO, SN",TOTEM MARROM,-23.629.208,-46.673.568,FILIAL SUL,Totem,Pichação,Preventiva,1,0%
923346,20149051,T05739,SUL,CAMPO BELO,"AVENIDA JORNALISTA ROBERTO MARINHO, SN",TOTEM MARROM,-23.625.536,-46.676.218,FILIAL SUL,Itinerario,Pictograma Danificado,Preventiva,1,0%
923346,20149051,T05739,SUL,CAMPO BELO,"AVENIDA JORNALISTA ROBERTO MARINHO, SN",TOTEM MARROM,-23.625.536,-46.676.218,FILIAL SUL,Itinerario,Divergente,Preventiva,1,0%
923356,20149061,T05740,SUL,CAMPO BELO,"AVENIDA JORNALISTA ROBERTO MARINHO, SN",TOTEM MARROM,-23.622.635,-46.677.966,FILIAL SUL,Totem,Pichação,Preventiva,1,0%
923372,20149076,T05741,SUL,CAMPO BELO,"AVENIDA JORNALISTA ROBERTO MARINHO, SN",TOTEM MARROM,-23.620.456,-46.680.430,FILIAL SUL,Itinerario,Pictograma Danificado,Preventiva,1,0%
